year,head_to_head,result,fifa_rank_diff,home_form_total,away_form_total,stage_encoded,home_team_encoded,away_team_encoded
2019,1,draw,138.2054398354005,0.7000000000000001,0.39999999999999997,0,2,43
2019,0,home team win,-67.46388454517819,0.3,0.19999999999999998,0,11,10
2019,0,away team win,-223.86661754018337,0.0,0.39999999999999997,0,44,47
2019,0,away team win,81.63720623165659,0.39999999999999997,0.3,0,12,73
2019,0,home team win,200.18559562724568,0.09999999999999999,0.19999999999999998,0,78,75
2019,0,home team win,265.27450363840603,3.3,0.5,0,27,52
2019,0,home team win,-77.19259475536387,1.2999999999999998,0.6,0,28,72
2019,0,home team win,-37.505722702922185,0.09999999999999999,0.39999999999999997,0,45,70
2019,1,home team win,-313.66961252434794,1.5,1.2,0,3,8
2019,0,away team win,2.356095589321285,0.39999999999999997,0.39999999999999997,0,65,13
2019,0,home team win,89.66654813089599,0.39999999999999997,0.7999999999999999,0,40,63
2019,0,away team win,-220.70076021639738,0.09999999999999999,1.7,0,39,40
2019,4,home team win,2.275843457890005,2.0,0.7000000000000001,0,25,2
2019,1,home team win,176.60231497425661,0.39999999999999997,0.3,0,43,10
2019,0,home team win,-15.56304775114927,1.0,0.0,0,11,48
2019,0,home team win,218.5216327742562,0.3,0.19999999999999998,0,69,75
2019,0,home team win,-99.97324337866712,9.2,0.39999999999999997,0,78,12
2019,0,draw,-356.6231759060797,0.39999999999999997,0.6,0,13,72
2019,0,away team win,-272.01133042292827,0.3,0.6,0,65,30
2019,0,away team win,-210.05592805505125,1.5,0.5,0,45,29
2019,0,away team win,98.2990074606555,0.39999999999999997,1.2,0,66,52
2019,2,away team win,-207.88484418854,0.3,2.5999999999999996,0,37,8
2019,0,away team win,-106.175567062852,0.09999999999999999,0.7999999999999999,0,39,3
2019,0,draw,-214.99291741606498,0.09999999999999999,0.7000000000000001,0,59,2
2019,1,away team win,-151.29781958793137,1.7999999999999998,0.6,0,40,27
2019,0,away team win,-310.97537530055365,0.19999999999999998,0.39999999999999997,0,71,12
2019,1,away team win,16.079176249866123,3.8,0.09999999999999999,0,69,82
2019,0,home team win,236.5249671948793,2.4999999999999996,0.3,0,43,11
2019,0,home team win,47.264302565926755,0.3,0.0,0,10,48
2019,2,home team win,176.89769703982347,1.2999999999999998,0.09999999999999999,3,28,49
2019,0,home team win,-67.08360650033524,2.5999999999999996,3.5999999999999996,3,48,3
2019,1,home team win,213.06149180460488,1.65,0.6499999999999999,3,25,10
2019,3,home team win,-110.27856816287976,2.5999999999999996,2.25,3,27,8
2019,1,away team win,231.6177658898473,2.6999999999999997,1.5,3,68,82
2019,1,home team win,118.41388059801557,2.05,1.0,3,69,11
2019,1,home team win,107.49701696868169,2.15,0.39999999999999997,3,43,43
2019,0,home team win,220.97524353569565,0.3,0.75,3,37,13
2019,1,away team win,-241.41355439007702,1.9,2.0,8,48,27
2019,0,away team win,182.60124364499416,2.3666666666666663,1.5,8,27,82
2019,0,away team win,-31.293442551570706,1.0,1.0999999999999999,8,37,47
2019,5,away team win,141.25388694158596,1.7666666666666666,1.7,8,28,73
2019,0,away team win,156.4704135886834,2.0,1.5,9,25,82
2019,0,home team win,114.09199187813647,2.033333333333333,1.7,9,43,73
2019,1,away team win,150.55116870848474,1.7666666666666666,1.2333333333333332,5,25,73
2019,0,home team win,-115.62027423845007,5.699999999999999,1.4499999999999997,2,78,47
2022,0,away team win,-104.92669241129533,0.39999999999999997,0.09999999999999999,0,54,24
2022,0,draw,79.00501325062419,0.3,0.09999999999999999,0,78,84
2022,0,home team win,66.93965672262311,0.6,0.19999999999999998,0,25,37
2022,0,away team win,-137.8428334737962,0.5,0.7999999999999999,0,60,47
2022,0,away team win,334.406117476846,1.0999999999999999,0.19999999999999998,0,2,62
2022,0,draw,98.07428784017543,0.7000000000000001,0.39999999999999997,0,21,78
2022,0,draw,29.893591767760427,0.7000000000000001,0.39999999999999997,0,41,56
2022,1,home team win,167.66516837060453,1.0,0.5,0,27,3
2022,0,draw,-84.77905180889775,0.5,0.39999999999999997,0,42,17
2022,3,away team win,103.55695962054642,0.39999999999999997,0.5,0,28,43
2022,0,home team win,229.53649304475334,1.0,0.6,0,68,16
2022,0,home team win,169.7340970053524,0.6,0.39999999999999997,0,5,11
2022,1,home team win,242.78461735250266,0.8999999999999999,0.6,0,8,65
2022,0,home team win,121.93696418762033,0.19999999999999998,0.19999999999999998,0,70,10
2022,2,draw,84.57690940748489,0.7000000000000001,0.39999999999999997,0,79,70
2022,1,home team win,211.10815759077718,1.0,0.3,0,53,31
2022,0,draw,112.45259608600259,0.7999999999999999,1.5,0,43,24
2022,0,draw,103.35556066955951,4.799999999999999,0.3,0,25,82
2022,0,away team win,-94.87363731851997,0.09999999999999999,1.5999999999999999,0,80,37
2022,0,away team win,-81.42270547585122,0.39999999999999997,0.5,0,54,64
2022,3,home team win,191.8370666488222,1.7999999999999998,0.7000000000000001,0,2,45
2022,1,home team win,94.5500586350986,3.8,0.7000000000000001,0,27,21
2022,0,away team win,-7.593736729268812,0.39999999999999997,1.2,0,74,3
2022,0,home team win,82.85531903418882,0.39999999999999997,1.5999999999999999,0,52,62
2022,0,away team win,65.80926193903747,0.5,0.6,0,40,16
2022,1,away team win,156.48231263768298,1.2999999999999998,0.5,0,5,46
2022,0,home team win,105.89424778683201,0.39999999999999997,0.39999999999999997,0,17,11
2022,1,draw,95.92694608592183,5.8999999999999995,0.39999999999999997,0,68,30
2022,0,draw,-113.07390888291184,0.19999999999999998,0.6,0,10,65
2022,0,away team win,117.6780634992474,0.39999999999999997,1.7,0,66,31
2022,0,home team win,230.0847172943047,2.3,0.19999999999999998,0,8,74
2022,0,home team win,24.29856448770738,3.0999999999999996,0.7000000000000001,0,53,83
2022,0,away team win,38.13794919423003,0.09999999999999999,2.5999999999999996,0,23,64
2022,0,home team win,242.17815782763364,1.5,0.39999999999999997,0,43,58
2022,1,away team win,30.231075617570923,0.19999999999999998,0.3,0,35,82
2022,0,away team win,-177.76299712877608,0.09999999999999999,0.6,0,80,27
2022,1,away team win,-212.55084453992822,1.7999999999999998,1.0999999999999999,0,52,2
2022,0,away team win,-107.63405607685877,0.19999999999999998,0.7000000000000001,0,58,45
2022,0,home team win,-62.652643879152265,0.5,1.4,0,3,21
2022,0,home team win,-199.8348385500617,0.39999999999999997,1.0,0,74,29
2022,0,home team win,-178.27678799022442,0.5,1.0,0,40,72
2022,0,away team win,-129.4961832170968,0.6,1.0999999999999999,0,16,30
2022,0,away team win,-41.202514782240314,0.39999999999999997,1.9,0,11,46
2022,0,draw,-49.86468583543024,3.1999999999999997,0.6,0,17,5
2022,0,away team win,-170.40400301542013,0.3,0.7000000000000001,0,29,83
2022,1,home team win,-121.27284887117662,1.7999999999999998,1.0,0,66,57
2022,0,home team win,-362.9660118528375,2.3,0.8999999999999999,0,10,8
2022,0,away team win,-15.355831303435934,0.6,0.19999999999999998,0,61,74
2022,0,home team win,101.94195872712021,1.8499999999999996,0.6499999999999999,3,43,82
2022,0,home team win,201.83244606549442,2.1499999999999995,1.2,3,2,3
2022,0,home team win,169.7746123784766,3.0999999999999996,0.39999999999999997,3,27,56
2022,0,home team win,117.12978926935466,2.6999999999999997,2.25,3,25,64
2022,0,away team win,-51.66341644400245,1.2,0.39999999999999997,3,40,17
2022,2,home team win,235.17047476837683,1.9499999999999997,0.39999999999999997,3,8,70
2022,0,home team win,-163.1290006393458,0.5,1.7,3,42,72
2022,0,home team win,71.38633947121457,2.75,1.2499999999999998,3,53,74
2022,0,home team win,-187.27370470373148,1.7999999999999998,0.8999999999999999,4,17,8
2022,2,away team win,-69.8983391541833,2.1999999999999997,2.5,4,43,2
2022,1,home team win,-115.58040903613141,0.5,1.7,4,42,57
2022,2,away team win,-29.094428814299818,2.6999999999999997,1.0,4,25,29
2022,1,home team win,139.1268972133223,2.2666666666666666,0.75,1,2,17
2022,0,home team win,146.80560998444275,3.0999999999999996,1.9,1,27,46
2022,0,home team win,52.40381294778945,1.5666666666666667,1.4333333333333331,5,17,46
2022,2,home team win,45.00590323399456,2.7333333333333334,1.7,2,2,29
